POB11,POB14,POB21,POB23,DISC1,DISC7,DISC8,DISC9,DISC10,DISC11,DISC12,DISC13
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,9.0,15.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
7.0,4.0,15.0,6.0,6.0,-6.0,4.0,0.0,-6.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
10.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
9.0,10.0,21.0,4.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
4.0,5.0,9.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,34.0,72.0,13.0,9.0,6.0,3.0,0.0,-6.0,-6.0,-6.0,-6.0
12.0,21.0,57.0,17.0,6.0,5.0,5.0,-6.0,-6.0,-6.0,-6.0,3.0
18.0,19.0,64.0,17.0,4.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,3.0
9.0,27.0,59.0,17.0,8.0,5.0,-6.0,-6.0,3.0,-6.0,-6.0,-6.0
16.0,18.0,57.0,16.0,7.0,3.0,3.0,-6.0,-6.0,0.0,-6.0,-6.0
16.0,13.0,47.0,12.0,6.0,3.0,4.0,-6.0,-6.0,-6.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
17.0,33.0,62.0,10.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
10.0,10.0,25.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,0.0,0.0
8.0,14.0,28.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,10.0,54.0,20.0,5.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0
6.0,-6.0,17.0,8.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0
-6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
47.0,45.0,118.0,9.0,9.0,-6.0,5.0,-6.0,6.0,0.0,0.0,-6.0
51.0,29.0,98.0,0.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,0.0,3.0
12.0,26.0,41.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0
43.0,19.0,76.0,6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,94.0,186.0,5.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,3.0
16.0,35.0,60.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0
8.0,21.0,33.0,3.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,-6.0,-6.0
18.0,28.0,52.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
15.0,11.0,45.0,12.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
18.0,24.0,67.0,17.0,6.0,-6.0,5.0,-6.0,3.0,-6.0,-6.0,0.0
3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,50.0,84.0,7.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
28.0,43.0,82.0,4.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,6.0
18.0,49.0,87.0,16.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
11.0,13.0,37.0,6.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0
35.0,33.0,115.0,33.0,3.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
52.0,34.0,118.0,11.0,9.0,-6.0,3.0,0.0,3.0,3.0,-6.0,3.0
29.0,15.0,51.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
21.0,17.0,52.0,7.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,-6.0
7.0,14.0,37.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,30.0,45.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
22.0,47.0,67.0,-6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
12.0,15.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,-6.0,11.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
32.0,27.0,97.0,30.0,9.0,5.0,4.0,-6.0,4.0,-6.0,3.0,-6.0
28.0,22.0,89.0,25.0,9.0,6.0,-6.0,0.0,3.0,0.0,0.0,3.0
31.0,38.0,101.0,30.0,16.0,7.0,3.0,6.0,-6.0,-6.0,-6.0,4.0
45.0,27.0,110.0,13.0,7.0,3.0,-6.0,-6.0,-6.0,-6.0,0.0,7.0
33.0,21.0,76.0,5.0,-6.0,0.0,0.0,-6.0,0.0,0.0,-6.0,3.0
27.0,26.0,64.0,8.0,3.0,0.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0
8.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,21.0,39.0,0.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
95.0,49.0,233.0,25.0,9.0,4.0,4.0,3.0,-6.0,5.0,-6.0,5.0
23.0,11.0,64.0,4.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,0.0,-6.0
39.0,27.0,104.0,11.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
18.0,13.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,4.0,8.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0
6.0,18.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,18.0,46.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,27.0,67.0,13.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,15.0,39.0,10.0,4.0,0.0,0.0,-6.0,-6.0,-6.0,0.0,-6.0
47.0,36.0,130.0,40.0,9.0,3.0,-6.0,-6.0,3.0,5.0,-6.0,-6.0
12.0,30.0,65.0,20.0,3.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
20.0,27.0,69.0,15.0,5.0,3.0,-6.0,-6.0,3.0,-6.0,-6.0,5.0
12.0,15.0,44.0,10.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
10.0,9.0,22.0,4.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
24.0,38.0,79.0,8.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
18.0,67.0,88.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
27.0,50.0,84.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
12.0,21.0,35.0,3.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0
12.0,49.0,62.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.0
21.0,51.0,80.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
9.0,24.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,21.0,42.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0,0.0
9.0,40.0,48.0,0.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,0.0,0.0
8.0,20.0,31.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,26.0,54.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,17.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,56.0,131.0,10.0,12.0,5.0,3.0,4.0,4.0,3.0,5.0,6.0
24.0,15.0,52.0,7.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0
49.0,34.0,104.0,11.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
19.0,26.0,55.0,5.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
22.0,23.0,60.0,9.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
6.0,23.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,37.0,95.0,5.0,3.0,0.0,-6.0,0.0,0.0,0.0,-6.0,0.0
7.0,11.0,29.0,4.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
67.0,117.0,241.0,22.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
14.0,16.0,32.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
22.0,31.0,87.0,22.0,11.0,8.0,3.0,4.0,5.0,5.0,4.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
31.0,36.0,94.0,14.0,5.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
27.0,21.0,76.0,14.0,9.0,5.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
34.0,45.0,94.0,7.0,10.0,0.0,5.0,3.0,0.0,4.0,-6.0,-6.0
21.0,26.0,63.0,7.0,3.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0
21.0,21.0,58.0,10.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0,-6.0,-6.0
40.0,29.0,75.0,6.0,10.0,6.0,3.0,-6.0,5.0,4.0,4.0,3.0
35.0,20.0,67.0,7.0,3.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0
28.0,30.0,72.0,8.0,6.0,3.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
45.0,38.0,78.0,-6.0,3.0,-6.0,-6.0,3.0,-6.0,3.0,-6.0,-6.0
9.0,6.0,13.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
8.0,15.0,45.0,14.0,5.0,3.0,3.0,0.0,-6.0,0.0,-6.0,0.0
35.0,34.0,101.0,16.0,12.0,8.0,6.0,0.0,-6.0,-6.0,-6.0,-6.0
50.0,31.0,107.0,9.0,17.0,4.0,14.0,-6.0,-6.0,4.0,4.0,-6.0
29.0,24.0,92.0,12.0,-6.0,0.0,-6.0,-6.0,0.0,0.0,0.0,-6.0
13.0,27.0,45.0,3.0,3.0,-6.0,0.0,-6.0,0.0,3.0,-6.0,3.0
11.0,11.0,25.0,-6.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0
6.0,7.0,16.0,3.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,-6.0
3.0,-6.0,14.0,6.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0
6.0,10.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
15.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,16.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,14.0,23.0,0.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
59.0,43.0,143.0,11.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0
32.0,24.0,80.0,19.0,4.0,3.0,-6.0,0.0,0.0,3.0,0.0,-6.0
24.0,26.0,70.0,20.0,8.0,6.0,-6.0,-6.0,0.0,4.0,-6.0,3.0
52.0,48.0,133.0,25.0,9.0,3.0,5.0,-6.0,0.0,-6.0,-6.0,-6.0
7.0,9.0,32.0,9.0,4.0,-6.0,3.0,-6.0,-6.0,0.0,0.0,0.0
42.0,32.0,103.0,20.0,3.0,3.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0
13.0,10.0,37.0,13.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,-6.0
37.0,40.0,102.0,16.0,7.0,3.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0
44.0,67.0,119.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,57.0,118.0,3.0,4.0,0.0,-6.0,0.0,-6.0,0.0,-6.0,0.0
21.0,27.0,53.0,4.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,-6.0
6.0,5.0,18.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,12.0,32.0,8.0,4.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
12.0,15.0,41.0,14.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
5.0,-6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,18.0,40.0,10.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0,-6.0
25.0,23.0,77.0,28.0,8.0,-6.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
13.0,22.0,62.0,25.0,7.0,6.0,4.0,-6.0,-6.0,-6.0,-6.0,-6.0
43.0,51.0,153.0,60.0,13.0,9.0,3.0,0.0,4.0,-6.0,3.0,6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
49.0,56.0,171.0,52.0,12.0,9.0,-6.0,-6.0,-6.0,3.0,-6.0,-6.0
28.0,20.0,84.0,17.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0
23.0,26.0,87.0,23.0,8.0,3.0,5.0,-6.0,0.0,-6.0,-6.0,-6.0
29.0,34.0,115.0,48.0,8.0,7.0,4.0,0.0,-6.0,0.0,0.0,-6.0
29.0,64.0,138.0,43.0,10.0,4.0,-6.0,4.0,-6.0,-6.0,4.0,5.0
29.0,36.0,86.0,20.0,5.0,3.0,0.0,-6.0,-6.0,-6.0,-6.0,-6.0
10.0,23.0,52.0,14.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0,0.0,0.0
22.0,29.0,79.0,17.0,7.0,4.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0
26.0,31.0,80.0,15.0,6.0,-6.0,0.0,-6.0,3.0,-6.0,-6.0,-6.0
28.0,45.0,121.0,35.0,8.0,6.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0
22.0,30.0,73.0,14.0,7.0,3.0,-6.0,3.0,-6.0,3.0,3.0,3.0
11.0,16.0,33.0,6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
42.0,45.0,109.0,16.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,3.0
17.0,19.0,51.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,25.0,81.0,6.0,3.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,3.0
3.0,-6.0,12.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,19.0,54.0,7.0,3.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0
6.0,19.0,48.0,9.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
13.0,20.0,46.0,9.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0,0.0,-6.0
10.0,11.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
4.0,12.0,24.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0
5.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,21.0,50.0,12.0,6.0,6.0,-6.0,0.0,0.0,-6.0,-6.0,0.0
5.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,5.0,17.0,4.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,-6.0,14.0,3.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0
4.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,14.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,31.0,54.0,4.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
7.0,6.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,23.0,75.0,13.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
30.0,37.0,104.0,21.0,15.0,8.0,6.0,4.0,3.0,4.0,4.0,4.0
34.0,25.0,70.0,-6.0,4.0,3.0,-6.0,0.0,0.0,0.0,-6.0,0.0
47.0,33.0,113.0,17.0,5.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
15.0,24.0,65.0,15.0,4.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,56.0,9.0,5.0,0.0,3.0,0.0,4.0,0.0,-6.0,-6.0
17.0,12.0,38.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,-6.0,0.0
23.0,15.0,47.0,4.0,6.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,3.0
16.0,6.0,30.0,-6.0,3.0,-6.0,3.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
9.0,10.0,20.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
5.0,3.0,10.0,0.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,22.0,59.0,-6.0,12.0,8.0,8.0,4.0,4.0,8.0,4.0,-6.0
23.0,20.0,49.0,5.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,34.0,108.0,17.0,11.0,5.0,8.0,0.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
27.0,17.0,61.0,9.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
5.0,-6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,3.0,12.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,-6.0
58.0,57.0,139.0,16.0,16.0,6.0,9.0,3.0,-6.0,-6.0,4.0,3.0
24.0,17.0,66.0,13.0,4.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0
25.0,27.0,64.0,15.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0
41.0,36.0,109.0,23.0,9.0,7.0,4.0,-6.0,4.0,-6.0,-6.0,5.0
13.0,11.0,39.0,5.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
29.0,26.0,62.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0
17.0,17.0,37.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
9.0,17.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,161.0,277.0,10.0,5.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,3.0
11.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
36.0,35.0,90.0,9.0,7.0,-6.0,3.0,-6.0,-6.0,-6.0,3.0,3.0
46.0,32.0,91.0,11.0,4.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0
7.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
31.0,26.0,103.0,36.0,14.0,12.0,3.0,3.0,4.0,4.0,3.0,0.0
34.0,19.0,74.0,7.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
23.0,20.0,60.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
26.0,14.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,7.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,47.0,124.0,50.0,12.0,6.0,8.0,-6.0,5.0,-6.0,-6.0,3.0
13.0,13.0,38.0,11.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,3.0
22.0,22.0,72.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,27.0,87.0,14.0,7.0,4.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0
34.0,26.0,86.0,17.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0
15.0,10.0,28.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,-6.0
23.0,25.0,71.0,16.0,6.0,4.0,4.0,-6.0,-6.0,-6.0,-6.0,-6.0
35.0,26.0,93.0,14.0,6.0,4.0,3.0,-6.0,-6.0,0.0,-6.0,-6.0
33.0,36.0,78.0,5.0,4.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0
62.0,38.0,146.0,6.0,9.0,-6.0,4.0,-6.0,-6.0,-6.0,3.0,5.0
56.0,58.0,176.0,27.0,6.0,-6.0,0.0,0.0,4.0,0.0,0.0,-6.0
32.0,45.0,151.0,56.0,11.0,4.0,4.0,-6.0,3.0,-6.0,-6.0,4.0
34.0,38.0,87.0,10.0,8.0,3.0,-6.0,4.0,4.0,-6.0,-6.0,4.0
6.0,8.0,20.0,5.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
23.0,41.0,74.0,9.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
30.0,12.0,48.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
16.0,21.0,57.0,7.0,3.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,0.0
29.0,25.0,60.0,5.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
43.0,51.0,120.0,16.0,4.0,3.0,0.0,-6.0,0.0,3.0,0.0,4.0
81.0,124.0,214.0,6.0,5.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0
34.0,63.0,105.0,6.0,5.0,0.0,3.0,-6.0,-6.0,0.0,0.0,5.0
31.0,37.0,66.0,-6.0,5.0,3.0,-6.0,-6.0,0.0,-6.0,0.0,0.0
55.0,69.0,142.0,13.0,9.0,4.0,5.0,-6.0,0.0,-6.0,-6.0,4.0
